"Keyword 2","Product (15)","Product Line Code","Description Full","Whse Minimums","Whse Maximums","On Shelf","Whse 2 Primary Bin","Whse 5 Primary Bin","Whse 5 On Hand"
"429-338","P15792","PVC S40","3x2 PVC Sch40 Red. CPLG","64","128","16","C04-09D","",""
"429-420","P15793","PVC S40","4x2 PVC Sch40 Red. CPLG","16","16","16","C04-12D","",""
"429-422","P15794","PVC S40","4x3 PVC Sch40 Red. CPLG","32","64","10","C04-24D","","-10"
"448-040","P15795","PVC S40","4 PVC Sch40 Cap (F)","72","144","0","C04-29D","",""
"429-250","P15796","PVC S40","2x1-1/4 PVC Sch40 Red. CPLG","80","80","60","C06-06E","",""
"436-020","P9502","PVC S40","2 PVC Sch40 Male ADPT (MxS)","400","600","275","C08-21E","","91"
"429-030","P9633","PVC S40","3 PVC Sch40 CPLG","40","80","-10","C06-06D","","40"
"439-099","P9741","PVC S40","3/4x3/8 PVC Sch40 T.T. Flush Bushing (MxF)","1200","2400","0","C04-28D","",""
"402-007","P9742","PVC S40","3/4 PVC Sch40 Tee (SxSxF)","300","300","0","C04-10D","","50"
"429-015","P9762","PVC S40","1-1/2 PVC Sch40 CPLG","300","500","925","C08-20F","","75"
"429-040","P9795","PVC S40","4 PVC Sch40 CPLG","24","48","48","C06-06D","","0"
"429-060","P9798","PVC S40","6 PVC Sch40 CPLG","6","12","0","C06-06D","","6"
"436-040","P9942","PVC S40","4 PVC Sch40 Male ADPT (MxS)","16","16","12","C04-13D","",""
"406-007","P9960","PVC S40","3/4 PVC Sch40 90 Elbow (1/4)","7800","16400","13275","C08-20A","","30950"
"409-010","P9961","PVC S40","1 PVC Sch40 90 STR Elbow (1/4) (SPIGxS)","300","600","300","C06-02C","","633"
"417-007","P9962","PVC S40","3/4 PVC Sch40 45 Elbow (1/8)","1800","3600","5250","C08-20D","","-1000"
"427-007","P9963","PVC S40","3/4 PVC Sch40 45 STR Elbow (1/8)","200","400","1350","C06-10D","","85"
"429-020","P10047","PVC S40","2 PVC Sch40 CPLG","400","700","450","C06-02F","","2040"
"437-292","P10606","PVC S40","2-1/2x2 PVC Sch40 Flush Bushing (SPIGxS)","120","180","180","C06-02D","","361"
"406-005","P10800","PVC S40","1/2 PVC Sch40 90 Elbow (1/4)","800","1200","1800","C08-21B","","-201"
"406-010","P10801","PVC S40","1 PVC Sch40 90 Elbow (1/4)","2400","4500","4050","C08-20C","","4575"
"417-005","P10802","PVC S40","1/2 PVC Sch40 45 Elbow (1/8)","400","400","400","C06-12D","","225"
"417-010","P10803","PVC S40","1 PVC Sch40 45 Elbow (1/8)","600","1,200","1450","C08-21C","","-345"
"401-005","P10804","PVC S40","1/2 PVC Sch40 Tee","300","300","300","C08-20E","","25"
"401-007","P10805","PVC S40","3/4 PVC Sch40 Tee","2100","4200","2200","C08-21A","","17024"
"401-010","P10806","PVC S40","1 PVC Sch40 Tee","800","1200","2050","C08-20B","","-197"
"429-005","P10807","PVC S40","1/2 PVC Sch40 CPLG","600","600","1150","C06-10D","","200"
"429-007","P10808","PVC S40","3/4 PVC Sch40 CPLG","2,800","6,000","8650","C08-21A","","17499"
"429-010","P10809","PVC S40","1 PVC Sch40 CPLG","1,000","1,800","2500","C08-20F","","0"
"437-131","P10810","PVC S40","1x3/4 PVC Sch40 Flush Bushing (SPIGxS)","400","800","1550","C06-02F","","345"
"409-007","P10848","PVC S40","3/4 PVC Sch40 90 STR Elbow (1/4) (SPIGxS)","1200","2200","1500","C08-21D","","150"
"406-015","P10849","PVC S40","1-1/2 PVC Sch40 90 Elbow (1/4)","500","700","550","C08-21B","","100"
"406-020","P10853","PVC S40","2 PVC Sch40 90 Elbow (1/4)","720","1280","920","C08-20B","","830"
"447-030","P10854","PVC S40","3 PVC Sch40 Cap","80","160","190","C06-10E","","120"
"437-248","P10855","PVC S40","2x3/4 PVC Sch40 Flush Bushing (SPIGxS)","240","360","240","C08-21C","","910"
"437-212","P10856","PVC S40","1-1/2x1-1/4 PVC Sch40 Flush Bushing (SPIGxS)","150","150","400","C06-04D","","-150"
"437-247","P10857","PVC S40","2x1/2 PVC Sch40 Flush Bushing (SPIGxS)","80","80","70","C06-04D","","-40"
"435-007","P10899","PVC S40","3/4 PVC Sch40 Fem ADPT (SxF)","800","1200","1000","C08-20E","","0"
"447-005","P10900","PVC S40","1/2 PVC Sch40 Cap","1200","1200","300","C06-10E","","75"
"437-249","P11081","PVC S40","2x1 PVC Sch40 Flush Bushing (SPIGxS)","160","240","20","C06-02F","","720"
"437-130","P11192","PVC S40","1x1/2 PVC Sch40 Flush Bushing (SPIGxS)","400","400","100","C06-06D","","0"
"401-211","P11209","PVC S40","1-1/2x1-1/2x1 PVC Sch40 Tee","100","100","250","C06-02E","","0"
"409-005","P11210","PVC S40","1/2 PVC Sch40 90 STR Elbow (1/4) (SPIGxS)","400","400","800","C06-02C","","0"
"448-010","P11212","PVC S40","1 PVC Sch40 Cap (F)","400","400","50","C06-04E","",""
"436-007","P11227","PVC S40","3/4 PVC Sch40 Male ADPT (MxS)","1,600","3,200","1700","C08-20E","","900"
"435-101","P11228","PVC S40","3/4x1/2 PVC Sch40 Red. Fem ADPT (SxF)","400","400","400","C06-06F","","150"
"437-101","P11229","PVC S40","3/4x1/2 PVC Sch40 Flush Bushing (SPIGxS)","600","600","700","C06-06D","","-474"
"401-209","P11236","PVC S40","1-1/2x1-1/2x1/2 PVC Sch40 Tee","200","400","0","C04-16D","",""
"410-010","P11245","PVC S40","1 PVC Sch40 90 STR Elbow (1/4) (MxS)","300","300","0","C04-13D","",""
"427-010","P11246","PVC S40","1 PVC Sch40 45 STR Elbow (1/8)","200","200","150","C06-10D","","690"
"427-005","P11247","PVC S40","1/2 PVC Sch40 45 STR Elbow (1/8)","600","600","550","C06-10D","","0"
"409-015","P11248","PVC S40","1-1/2 PVC Sch40 90 STR Elbow (1/4) (SPIGxS)","100","100","100","C06-08D","","25"
"417-015","P11249","PVC S40","1-1/2 PVC Sch40 45 Elbow (1/8)","200","300","200","C06-04E","","825"
"427-015","P11250","PVC S40","1-1/2 PVC Sch40 45 STR Elbow (1/8)","150","150","75","C04-12D","",""
"401-015","P11251","PVC S40","1-1/2 PVC Sch40 Tee","100","200","300","C06-02D","","200"
"436-252","P11253","PVC S40","2x2-1/2 PVC Sch40 Red. Male ADPT (MxS)","80","160","0","C04-25D","",""
"436-005","P11257","PVC S40","1/2 PVC Sch40 Male ADPT (MxS)","600","600","150","C06-08D","","450"
"436-010","P11258","PVC S40","1 PVC Sch40 Male ADPT (MxS)","200","400","350","C06-08D","","200"
"401-131","P11259","PVC S40","1x1x3/4 PVC Sch40 Tee","200","200","1000","C08-06C","","450"
"447-040","P11262","PVC S40","4 PVC Sch40 Cap","240","384","408","C06-12C","","90"
"475-010","P11266","PVC S40","1 PVC Sch40 Wye","240","480","0","C04-14D","",""
"417-030","P11374","PVC S40","3 PVC Sch40 45 Elbow (1/8)","30","45","120","C06-04E","","-90"
"437-210","P11386","PVC S40","1-1/2x3/4 PVC Sch40 Flush Bushing (SPIGxS)","300","450","340","C08-21F","","450"
"437-211","P11388","PVC S40","1-1/2x1 PVC Sch40 Flush Bushing (SPIGxS)","150","300","200","C06-04D","","-5"
"436-015","P11395","PVC S40","1-1/2 PVC Sch40 Male ADPT (MxS)","200","300","0","C08-21E","","140"
"417-020","P11396","PVC S40","2 PVC Sch40 45 Elbow (1/8)","200","400","125","C06-10D","","100"
"409-020","P11397","PVC S40","2 PVC Sch40 90 STR Elbow (1/4) (SPIGxS)","60","60","50","C06-02F","","120"
"401-101","P11434","PVC S40","3/4x3/4x1/2 PVC Sch40 Tee","200","200","100","C08-21C","","0"
"435-005","P11465","PVC S40","1/2 PVC Sch40 Fem ADPT (SxF)","600","600","950","C06-06E","","250"
"435-010","P11466","PVC S40","1 PVC Sch40 Fem ADPT (SxF)","200","200","150","C06-06F","","0"
"497-005","P11468","PVC S40","1/2 PVC Sch40 Union w/O-ring Seal","240","240","120","C06-08E","","-20"
"497-007","P11469","PVC S40","3/4 PVC Sch40 Union w/O-ring Seal","240","360","240","C06-12F","","210"
"497-010","P11470","PVC S40","1 PVC Sch40 Union w/O-ring Seal","80","80","40","C06-08E","","310"
"497-012","P11473","PVC S40","1-1/4 PVC Sch40 Union w/O-ring Seal","64","64","32","C06-08E","","0"
"497-015","P11474","PVC S40","1-1/2 PVC Sch40 Union w/O-ring Seal","40","80","40","C06-08E","","-40"
"497-020","P11475","PVC S40","2 PVC Sch40 Union w/O-ring Seal","60","90","90","C06-12F","","-35"
"429-131","P11485","PVC S40","1x3/4 PVC Sch40 Red. CPLG","300","600","1400","C06-08D","","75"
"447-007","P11525","PVC S40","3/4 PVC Sch40 Cap","1200","1800","2530","C08-21D","","570"
"447-010","P11526","PVC S40","1 PVC Sch40 Cap","300","300","550","C06-10E","","200"
"430-101","P11534","PVC S40","3/4x1/2 PVC Sch40 Red. CPLG (FxF)","400","400","0","C04-13D","","100"
"407-007","P11535","PVC S40","3/4 PVC Sch40 90 Elbow (1/4) (SxF)","400","600","0","C06-02C","","502"
"438-210","P11585","PVC S40","1-1/2x3/4 PVC Sch40 Flush Bushing (SPIGxF)","100","100","25","C06-10E","","165"
"401-125","P11844","PVC S40","1x3/4x3/4 PVC Sch40 Tee","400","800","0","C04-15D","",""
"436-101","P11845","PVC S40","3/4x1/2 PVC Sch40 Red. Male ADPT (MxS)","600","600","200","C06-08F","",""
"448-007","P11864","PVC S40","3/4 PVC Sch40 Cap (F)","600","600","400","C06-10E","","50"
"401-210","P11914","PVC S40","1-1/2x1-1/2x3/4 PVC Sch40 Tee","100","100","200","C06-04E","","65"
"436-102","P12021","PVC S40","3/4x1 PVC Sch40 Red. Male ADPT (MxS)","300","300","100","C04-09D","","0"
"436-131","P12022","PVC S40","1x3/4 PVC Sch40 Red. Male ADPT (MxS)","800","1600","0","C04-25D","",""
"401-020","P12065","PVC S40","2 PVC Sch40 Tee","225","350","625","C06-10C","","100"
"435-015","P12066","PVC S40","1-1/2 PVC Sch40 Fem ADPT (SxF)","200","200","150","C06-06F","","30"
"435-020","P12067","PVC S40","2 PVC Sch40 Fem ADPT (SxF)","80","80","80","C06-06F","","40"
"475-015","P12068","PVC S40","1-1/2 PVC Sch40 Wye","120","240","0","C04-30D","",""
"475-020","P12069","PVC S40","2 PVC Sch40 Wye","40","40","30","C06-04F","","10"
"407-015","P12070","PVC S40","1-1/2 PVC Sch40 90 Elbow (1/4) (SxF)","100","100","50","C06-02F","",""
"407-020","P12071","PVC S40","2 PVC Sch40 90 Elbow (1/4) (SxF)","40","40","0","C06-02F","","20"
"406-030","P12072","PVC S40","3 PVC Sch40 90 Elbow (1/4)","30","50","90","C06-02E","","40"
"417-040","P12074","PVC S40","4 PVC Sch40 45 Elbow (1/8)","16","16","24","C06-04E","","24"
"COUPLING","P15060","SDR35","3 SDR35xDWV ADPT CPLG","35","105","0","C14-19C","","0"
"LP118-020","P15064","SDR35","2 SDR x PVC DWV ADPT Bushing (SPIGxHUB)","300","900","0","C14-19C","",""
"LP118-030","P15065","SDR35","3 SDR x PVC DWV ADPT Bushing (SPIGxHUB)","150","450","0","C14-19C","","25"
"LP118-040","P15066","SDR35","4 SDR x PVC DWV ADPT Bushing (SPIGxHUB)","120","180","0","C16-05B","","-40"
"LP118-060","P15067","SDR35","6 SDR x PVC DWV ADPT Bushing (SPIGxHUB)","12","36","0","C14-19C","",""
"BRASS STIFFENER","P12293","SPEC","3/4 Press Stiffener","","","-50","C06-27E","","120"
"30426H2","P7797","SPEC","2 304SS THRD HALF CPL","","","0","C04-20D","","65"
"30426114","P8596","SPEC","1-1/4 304SS THRD CPL","","","0","C04-20D","","26"
"","SP*00001938","SPEC","2"" SP114 SS THRD HALF CPLG","","","0","C04-20D","",""
"31434","P3926","SPEC","3/4 Unions Threaded 3000#","","","0","C04-20D","","0"
"3142","P3930","SPEC","2 Unions Threaded 3000#","","","0","C04-20D","","12"
"3261","P3945","SPEC","1 Cplgs Threaded 3000#","","","0","C04-20D","","25"
"3212","P4028","SPEC","2 Ells 90 Threaded 3000#","","","0","C04-20D","","0"
"129F2","P4062","SPEC","2 Sq Hd Plug #3000","","","40","C04-20D","","49"
"120F1121","P11490","SPEC","1-1/2x1 HEX BUSHING FS#3000","","","50","C04-20D","","1"
"","P11819","SPEC","3/8x1/4 Brass Hex Nipple","300","600","0","C08-30E","",""
"335212114","P11823","SPEC","2-1/2x1-1/4 Reducer Threaded FS 3000#","","","4","C04-37D","",""
"1/4 TURN ANGLE STOP","P13100","STOPS","1/2 FEM x 3/8 COMP ANGLE STOP 1/4 TURN","500","1500","205","C06-16A","","-287"
"1/4 TURN ANGLE STOP","P13101","STOPS","1/2 FEM x 1/4 COMP ANGLE STOP 1/4 TURN","400","800","0","C06-16E","",""
"1/4 TURN ANGLE STOP","P13102","STOPS","3/8 FEM x 3/8 COMP ANGLE STOP 1/4 TURN","500","1500","356","C06-16A","","82"
"1/4 TURN ANGLE STOP","P13103","STOPS","1/2 COP x 3/8 COMP ANGLE STOP 1/4 TURN","500","1500","1628","C06-16A","","964"
"1/4 TURN ANGLE STOP","P13104","STOPS","1/2 COP x 1/4 COMP ANGLE STOP 1/4 TURN","400","800","0","C06-16E","",""
"1/4 TURN ANGLE STOP","P13105","STOPS","1/2"" Nom Comp (5/8"" OD) x 3/8 COMP ANGLE STOP 1/4 TURN","1000","2000","86","C06-16A","","11608"
"1/4 TURN ANGLE STOP","P13106","STOPS","1/2"" Nom Comp (5/8"" OD) x 1/4 COMP ANGLE STOP 1/4 TURN","500","1500","1785","C06-16A","","2250"
"1/4 TURN ANGLE STOP","P13107","STOPS","1/2 CPVC x 3/8 COMP ANGLE STOP 1/4 TURN","300","800","1423","C06-16B","","3835"
"1/4 TURN ANGLE STOP","P13108","STOPS","1/2 PEX F1807 x 3/8 COMP ANGLE STOP 1/4 TURN","3000","9000","7338","C06-16A","","10542"
"1/4 TURN ANGLE STOP","P13109","STOPS","1/2 PEX F1807 x 1/4 COMP ANGLE STOP 1/4 TURN","600","1600","2095","C06-16B","","1327"
"1/4 TURN ANGLE STOP","P13110","STOPS","1/2 EXPN PEX F1960 x 3/8 COMP ANGLE STOP 1/4 TURN","600","1600","3152","C06-16B","","10545"
"1/4 TURN ANGLE STOP","P13111","STOPS","1/2 PRESS x 3/8 COMP ANGLE STOP 1/4 TURN","800","2400","72","C06-16B","","-48"
"1/4 TURN ANGLE STOP","P13112","STOPS","1/2 PRESS x 1/4 COMP ANGLE STOP 1/4 TURN","200","600","121","C06-16D","","9"
"1/4 TURN STRAIGHT STOP","P13113","STOPS","1/2 FEM x 3/8 COMP STRAIGHT STOP 1/4 TURN","300","800","669","C06-16B","","11"
"1/4 TURN STRAIGHT STOP","P13114","STOPS","3/8 FEM x 3/8 COMP STRAIGHT STOP 1/4 TURN","300","800","365","C06-16C","","-42"
"1/4 TURN STRAIGHT STOP","P13115","STOPS","1/2 COP x 3/8 COMP STRAIGHT STOP 1/4 TURN","300","800","1595","C06-16B","","-438"
"1/4 TURN STRAIGHT STOP","P13116","STOPS","1/2"" Nom Comp (5/8"" OD) x 3/8 COMP STRAIGHT STOP 1/4 TURN","300","800","1054","C06-16B","","9371"
"1/4 TURN STRAIGHT STOP","P13117","STOPS","1/2 CPVC x 3/8 COMP STRAIGHT STOP 1/4 TURN","300","800","1106","C06-16C","","5214"
"1/4 TURN STRAIGHT STOP","P13118","STOPS","1/2 PEX F1807 x 3/8 COMP STRAIGHT STOP 1/4 TURN","1200","3200","3796","C06-16C","","2036"
"1/4 TURN STRAIGHT STOP","P13119","STOPS","1/2 PEX F1807 x 1/4 COMP STRAIGHT STOP 1/4 TURN","400","1200","589","C06-16D","","594"
"1/4 TURN STRAIGHT STOP","P13120","STOPS","1/2 EXPN PEX F1960 x 3/8 COMP STRAIGHT STOP 1/4 TURN","600","1600","1806","C06-16C","","16813"
"1/4 TURN STRAIGHT STOP","P13121","STOPS","1/2 PRESS x 3/8 COMP STRAIGHT STOP 1/4 TURN","300","800","922","C06-16C","","193"
"1/4 TURN STRAIGHT STOP","P13122","STOPS","1/2 PRESS x 1/4 COMP STRAIGHT STOP 1/4 TURN","400","800","0","C06-16E","",""
"1/4 TURN ANGLE STOP","P13123","STOPS","1/2 PEX F1807 x 3/8 PEX F1807 ANGLE STOP 1/4 TURN","400","800","0","C06-16E","",""
"1/4 TURN STRAIGHT STOP","P13124","STOPS","1/2 PEX F1807 x 3/8 PEX F1807 STRAIGHT STOP 1/4 TURN","400","800","0","C06-16E","",""
"1/4 TURN ANGLE STOP","P13125","STOPS","1/2 PEX F1807 x 1/2 PEX F1807 ANGLE STOP 1/4 TURN","600","1600","415","C06-16C","","209"
"1/4 TURN STRAIGHT STOP","P13126","STOPS","1/2 PEX F1807 x 1/2 PEX F1807 STRAIGHT STOP 1/4 TURN","400","1200","282","C06-16D","","6"
"MULTITURN","P13200","STOPS","1/2 FEM x 3/8 COMP ANGLE STOP MULTI-TURN","400","800","0","C06-16E","",""
"MULTITURN","P13201","STOPS","1/2 FEM x 1/4 COMP ANGLE STOP MULTI-TURN","400","800","0","C06-16E","",""
"MULTITURN","P13202","STOPS","3/8 FEM x 3/8 COMP ANGLE STOP MULTI-TURN","400","800","0","C06-16E","",""
"MULTITURN","P13203","STOPS","1/2 COP x 3/8 COMP ANGLE STOP MULTI-TURN","400","800","0","C06-16E","",""
"MULTITURN","P13204","STOPS","1/2 COP x 1/4 COMP ANGLE STOP MULTI-TURN","400","800","0","C06-16E","",""
"MULTITURN","P13205","STOPS","1/2"" Nom Comp (5/8"" OD) x 3/8 COMP ANGLE STOP MULTI-TURN","400","800","0","C06-16E","",""
"MULTITURN","P13206","STOPS","1/2"" Nom Comp (5/8"" OD) x 1/4 COMP ANGLE STOP MULTI-TURN","400","800","0","C06-16E","",""
"MULTITURN","P13207","STOPS","1/2 CPVC x 3/8 COMP ANGLE STOP MULTI-TURN","400","800","0","C06-16E","",""
"MULTITURN","P13208","STOPS","1/2 PEX F1807 x 3/8 COMP ANGLE STOP MULTI-TURN","400","800","0","C06-16E","",""
"MULTITURN","P13209","STOPS","1/2 PEX F1807 x 1/4 COMP ANGLE STOP MULTI-TURN","400","800","0","C06-16E","",""
"MULTITURN","P13210","STOPS","1/2 EXPN PEX F1960 x 3/8 COMP ANGLE STOP MULTI-TURN","400","800","0","C06-16E","",""
"MULTITURN","P13211","STOPS","1/2 PRESS x 3/8 COMP ANGLE STOP MULTI-TURN","400","800","0","C06-16E","",""
"MULTITURN","P13212","STOPS","1/2 PRESS x 1/4 COMP ANGLE STOP MULTI-TURN","400","800","0","C06-16E","",""
"MULTITURN","P13213","STOPS","1/2 PEX F1807 x 3/8 PEX F1807 ANGLE STOP MULTI-TURN","400","800","0","C06-16E","",""
"MULTITURN","P13214","STOPS","1/2 PEX F1807 x 1/2 PEX F1807 ANGLE STOP MULTI-TURN","400","800","0","C06-16E","",""
"MULTITURN","P13217","STOPS","1/2 PUSH x 3/8 COMP ANGLE STOP MULTI-TURN","400","800","0","C06-16E","",""
"MULTITURN","P13218","STOPS","1/2 PUSH x 1/2 COMP ANGLE STOP MULTI-TURN","400","800","0","C06-16E","",""
"MULTITURN","P13219","STOPS","1/2 FEM x3/8 COMP STRAIGHT STOP MULTI-TURN","400","800","0","C06-16E","",""
"MULTITURN","P13220","STOPS","3/8 FEM x 3/8 COMP STRAIGHT STOP MULTI-TURN","400","800","0","C06-16E","",""
"MULTITURN","P13221","STOPS","1/2 COP x 3/8 COMP STRAIGHT STOP MULTI-TURN","400","800","0","C06-16E","",""
"MULTITURN","P13222","STOPS","1/2"" Nom Comp (5/8"" OD) x 3/8 COMP STRAIGHT STOP MULTI-TURN","400","800","0","C06-16E","",""
"MULTITURN","P13223","STOPS","1/2 CPVC x 3/8 COMP STRAIGHT STOP MULTI-TURN","400","800","0","C06-16E","",""
"MULTITURN","P13224","STOPS","1/2 PEX F1807 x 3/8 COMP STRAIGHT STOP MULTI-TURN","400","800","0","C06-16E","",""
"MULTITURN","P13225","STOPS","1/2 PEX F1807 x 1/4 COMP STRAIGHT STOP MULTI-TURN","400","800","0","C06-16E","",""
"MULTITURN","P13226","STOPS","1/2 EXPN PEX F1960 x 3/8 COMP STRAIGHT STOP MULTI-TURN","400","800","0","C06-16E","",""
"MULTITURN","P13227","STOPS","1/2 PRESS x 3/8 COMP STRAIGHT STOP MULTI-TURN","400","800","0","C06-16E","",""
"MULTITURN","P13228","STOPS","1/2 PRESS x 1/4 COMP STRAIGHT STOP MULTI-TURN","400","800","0","C06-16E","",""
"MULTITURN","P13229","STOPS","1/2 PEX F1807 x 3/8 PEX F1807 STRAIGHT STOP MULTI-TURN","400","800","0","C06-16E","",""
"MULTITURN","P13230","STOPS","1/2 PEX F1807 x 1/2 PEX F1807 STRAIGHT STOP MULTI-TURN","400","800","0","C06-16E","",""
"MULTITURN","P13231","STOPS","1/2 PUSH x 3/8 COMP STRAIGHT STOP MULTI-TURN","400","800","0","C06-16E","",""
"MULTITURN","P13232","STOPS","1/2 PUSH x 1/2 COMP STRAIGHT STOP MULTI-TURN","400","800","0","C06-16E","",""
"ASLK58OD38","P13270","STOPS","1/2"" Nom Comp (5/8"" OD) x 3/8 COMP ANGLE STOP - Loose Key","600","1200","300","C06-16E","","0"
"LF914R","P13346","STOPS","1/2x1/4 Push 1/4 Turn Straight Stop Valve","60","180","4","C06-16D","","20"
"LF944AR","P13347","STOPS","1/2 Push x 1/4 OD (Comp) 1/4 Turn Angle Stop Valve","200","600","244","C06-16D","","-1"
"LF953SR","P13348","STOPS","1/2 Push x 3/8 OD (Comp) 1/4 Turn Straight Stop Valve","300","800","3910","C06-16C","","-2057"
"LF953AR","P13349","STOPS","1/2 Push x 3/8 OD (Comp) 1/4 Turn Angle Stop Valve","300","800","1102","C06-16C","","21"
"LF944SR","P13350","STOPS","1/2 Push x 1/4 OD (Comp) 1/4 Turn Straight Stop Valve","60","180","12","C06-16D","","36"
"","P13480","STOPS","1/2 PEX NO CRIMP x 3/8 COMP ANGLE STOP 1/4 TURN","200","400","300","C06-16E","","0"
"","P13481","STOPS","1/2 PEX NO CRIMP x 3/8 COMP STRAIGHT STOP 1/4 TURN","200","400","300","C06-16E","","0"
"","P13482","STOPS","1/2 PEX NO CRIMP x 1/4 COMP ANGLE STOP 1/4 TURN","200","600","200","C06-16D","","0"
"","P13483","STOPS","1/2 PEX NO CRIMP x 1/4 COMP STRAIGHT STOP 1/4 TURN","200","400","200","C06-16E","","0"
"ASDOMSH58OD38C","P10678","STOPS","1/2 Nom Comp (5/8 OD) x 3/8 OD x 3/8 OD Dual Outlet Multi-Turn Angle Stop","200","600","554","C06-16D","","387"
"ASDOM58OD38C","P10679","STOPS","1/2 Nom Comp (5/8 OD) x 3/8 OD x 3/8 OD Dual Outlet, Dual Shut-Off (Chrome) Multi-Turn Angle Stop","160","480","526","C06-16D","","873"
"ASDOM58OD38C","P10720","STOPS","1/2 Nom Comp (5/8 OD) x 3/8 OD x 3/8 OD Dual Outlet, Dual Shut-Off (Rough) Multi-Turn Angle Stop","400","800","0","C06-16E","",""
"120SB1238","P1463","STPLG","1/2x3/8 Blk Hex Bushing-Steel","1200","1200","275","C04-33D","","225"
"129SB14","P3068","STPLG","1/4 Blk Stl Solid Sq Hd Plug","1800","1800","1000","C04-33D","","200"
"","P12170","VALVE","1/2 Radiator Angle Valve","300","800","0","C08-01D","","4"
"","P12186","VALVE","3 Press Copper Ball Valve","16","48","16","C08-01C","","7"
"","P12187","VALVE","4 Press Copper Ball Valve","8","24","-2","C08-02C","","10"
"","P12196","VALVE","2-1/2 Press Copper Ball Valve","24","72","4","C08-01C","","27"
"","P12241","VALVE","2 Lock Wing Gas Cock","36","96","0","C08-03D","",""
"","P12274","VALVE","1 1/2 Lock Wing Gas Cock","120","320","0","C08-02D","",""
"","P12524","VALVE","3/4 Swing Check Valve IPS","180","480","187","C08-06D","","5"
"","P12575","VALVE","3/4 Hot Water Radiator Angle Valve","180","480","0","C08-06D","",""
"","P12722","VALVE","1/2 Brass Ball Valve IPS - Long Stem","300","800","0","C08-06D","",""
"","P12771","VALVE","1/2 EXPN F1960 PEX Ball Valve","400","1200","970","C08-04B","","3755"
"","P12772","VALVE","3/4 EXPN F1960 PEX Ball Valve","400","1200","189","C08-04B","","-83"
"","P12773","VALVE","1 EXPN F1960 PEX Ball Valve","320","960","200","C08-04B","","-330"
"","P12798","VALVE","3/4 Brass Ball Valve IPS - Long Stem","180","480","0","C08-02D","",""
"","P12905","VALVE","1/2 F1807 PEX Ball Valve (T-Handle)","400","1200","500","C08-06C","","0"
"","P12906","VALVE","3/4 F1807 PEX Ball Valve (T-Handle)","180","480","800","C08-02D","","-100"
"","P12908","VALVE","1 F1807 PEX Ball Valve (T-Handle)","160","480","0","C08-06C","",""
"","P12913","VALVE","1/2 F1960 EXPN PEX Ball Valve (T-Handle)","300","800","200","C08-01D","","0"
"","P12914","VALVE","3/4 F1960 EXPN PEX Ball Valve (T-Handle)","180","480","300","C08-02D","",""
"","P12915","VALVE","1 F1960 EXPN PEX Ball Valve (T-Handle)","160","480","160","C08-06C","","300"
"","P12931","VALVE","1/2 CPVC Ball Valve","400","1200","202","C08-06B","","1581"
